signal_name,dbc_source,unit,data_type,enum_values,min_physical,max_physical,message_name,message_id,notes
VCLEFT_rearHVACButtonPressed,can1-vehicle.dbc,,int,,0.0,1.0,VCLEFT_switchStatus,0x3c2,
VCRIGHT_frontLatchStatus,can1-vehicle.dbc,,enum,"{""8"": ""LATCH_FAULT"", ""2"": ""LATCH_CLOSED"", ""1"": ""LATCH_OPENED"", ""3"": ""LATCH_CLOSING"", ""7"": ""LATCH_DEFAULT"", ""4"": ""LATCH_OPENING"", ""5"": ""LATCH_AJAR"", ""6"": ""LATCH_TIMEOUT"", ""0"": ""LATCH_SNA""}",0.0,8.0,VCRIGHT_doorStatus,0x103,
VCRIGHT_rearLatchStatus,can1-vehicle.dbc,,enum,"{""8"": ""LATCH_FAULT"", ""2"": ""LATCH_CLOSED"", ""1"": ""LATCH_OPENED"", ""3"": ""LATCH_CLOSING"", ""7"": ""LATCH_DEFAULT"", ""4"": ""LATCH_OPENING"", ""5"": ""LATCH_AJAR"", ""6"": ""LATCH_TIMEOUT"", ""0"": ""LATCH_SNA""}",0.0,8.0,VCRIGHT_doorStatus,0x103,
VCRIGHT_frontLatchSwitch,can1-vehicle.dbc,,int,,0.0,1.0,VCRIGHT_doorStatus,0x103,
VCRIGHT_rearLatchSwitch,can1-vehicle.dbc,,int,,0.0,1.0,VCRIGHT_doorStatus,0x103,
VCRIGHT_frontHandlePulled,can1-vehicle.dbc,,int,,0.0,1.0,VCRIGHT_doorStatus,0x103,
VCRIGHT_rearHandlePulled,can1-vehicle.dbc,,int,,0.0,1.0,VCRIGHT_doorStatus,0x103,
VCRIGHT_frontRelActuatorSwitch,can1-vehicle.dbc,,int,,0.0,1.0,VCRIGHT_doorStatus,0x103,
VCRIGHT_rearRelActuatorSwitch,can1-vehicle.dbc,,int,,0.0,1.0,VCRIGHT_doorStatus,0x103,
VCRIGHT_frontHandlePWM,can1-vehicle.dbc,%,int,,0.0,100.0,VCRIGHT_doorStatus,0x103,
VCRIGHT_rearHandlePWM,can1-vehicle.dbc,%,int,,0.0,100.0,VCRIGHT_doorStatus,0x103,
VCRIGHT_reservedForBackCompat,can1-vehicle.dbc,,int,,0.0,3.0,VCRIGHT_doorStatus,0x103,
VCRIGHT_frontHandlePulledPersist,can1-vehicle.dbc,,int,,0.0,1.0,VCRIGHT_doorStatus,0x103,
VCRIGHT_frontIntSwitchPressed,can1-vehicle.dbc,,int,,0.0,1.0,VCRIGHT_doorStatus,0x103,
VCRIGHT_rearIntSwitchPressed,can1-vehicle.dbc,,int,,0.0,1.0,VCRIGHT_doorStatus,0x103,
VCRIGHT_mirrorTiltXPosition,can1-vehicle.dbc,V,int,,0.0,5.0,VCRIGHT_doorStatus,0x103,
VCRIGHT_mirrorTiltYPosition,can1-vehicle.dbc,V,int,,0.0,5.0,VCRIGHT_doorStatus,0x103,
VCRIGHT_mirrorState,can1-vehicle.dbc,,enum,"{""3"": ""MIRROR_STATE_FOLD_UNFOLD"", ""1"": ""MIRROR_STATE_TILT_X"", ""0"": ""MIRROR_STATE_IDLE"", ""2"": ""MIRROR_STATE_TILT_Y"", ""4"": ""MIRROR_STATE_RECALL""}",0.0,4.0,VCRIGHT_doorStatus,0x103,
VCRIGHT_mirrorFoldState,can1-vehicle.dbc,,enum,"{""4"": ""MIRROR_FOLD_STATE_UNFOLDING"", ""1"": ""MIRROR_FOLD_STATE_FOLDED"", ""3"": ""MIRROR_FOLD_STATE_FOLDING"", ""0"": ""MIRROR_FOLD_STATE_UNKNOWN"", ""2"": ""MIRROR_FOLD_STATE_UNFOLDED""}",0.0,4.0,VCRIGHT_doorStatus,0x103,
VCRIGHT_trunkLatchStatus,can1-vehicle.dbc,,enum,"{""8"": ""LATCH_FAULT"", ""2"": ""LATCH_CLOSED"", ""1"": ""LATCH_OPENED"", ""3"": ""LATCH_CLOSING"", ""7"": ""LATCH_DEFAULT"", ""4"": ""LATCH_OPENING"", ""5"": ""LATCH_AJAR"", ""6"": ""LATCH_TIMEOUT"", ""0"": ""LATCH_SNA""}",0.0,8.0,VCRIGHT_doorStatus,0x103,
VCRIGHT_mirrorRecallState,can1-vehicle.dbc,,enum,"{""5"": ""MIRROR_RECALL_STATE_RECALLING_STOPPED"", ""2"": ""MIRROR_RECALL_STATE_RECALLING_AXIS_2"", ""0"": ""MIRROR_RECALL_STATE_INIT"", ""3"": ""MIRROR_RECALL_STATE_RECALLING_COMPLETE"", ""4"": ""MIRROR_RECALL_STATE_RECALLING_FAILED"", ""1"": ""MIRROR_RECALL_STATE_RECALLING_AXIS_1""}",0.0,5.0,VCRIGHT_doorStatus,0x103,
VCRIGHT_mirrorDipped,can1-vehicle.dbc,,int,,0.0,1.0,VCRIGHT_doorStatus,0x103,
SCCM_leftStalkCrc,can1-vehicle.dbc,,int,,0.0,255.0,SCCM_leftStalk,0x249,
SCCM_leftStalkCounter,can1-vehicle.dbc,,int,,0.0,15.0,SCCM_leftStalk,0x249,
SCCM_highBeamStalkStatus,can1-vehicle.dbc,,enum,"{""3"": ""SNA"", ""0"": ""IDLE"", ""1"": ""PULL"", ""2"": ""PUSH""}",0.0,3.0,SCCM_leftStalk,0x249,
SCCM_washWipeButtonStatus,can1-vehicle.dbc,,enum,"{""3"": ""SNA"", ""0"": ""NOT_PRESSED"", ""2"": ""2ND_DETENT"", ""1"": ""1ST_DETENT""}",0.0,3.0,SCCM_leftStalk,0x249,
SCCM_turnIndicatorStalkStatus,can1-vehicle.dbc,,enum,"{""3"": ""DOWN_1"", ""5"": ""SNA"", ""0"": ""IDLE"", ""1"": ""UP_1"", ""4"": ""DOWN_2"", ""2"": ""UP_2""}",0.0,5.0,SCCM_leftStalk,0x249,
SCCM_leftStalkReserved1,can1-vehicle.dbc,,int,,0.0,31.0,SCCM_leftStalk,0x249,
DI_systemStatusChecksum,can1-vehicle.dbc,,int,,0.0,255.0,DI_systemStatus,0x118,
DI_systemStatusCounter,can1-vehicle.dbc,,int,,0.0,15.0,DI_systemStatus,0x118,
DI_systemState,can1-vehicle.dbc,,enum,"{""5"": ""DI_SYS_ENABLE"", ""1"": ""DI_SYS_IDLE"", ""2"": ""DI_SYS_STANDBY"", ""0"": ""DI_SYS_UNAVAILABLE"", ""3"": ""DI_SYS_FAULT"", ""4"": ""DI_SYS_ABORT""}",0.0,5.0,DI_systemStatus,0x118,
DI_brakePedalState,can1-vehicle.dbc,,enum,"{""2"": ""INVALID"", ""0"": ""OFF"", ""1"": ""ON""}",0.0,2.0,DI_systemStatus,0x118,
DI_gear,can1-vehicle.dbc,,enum,"{""1"": ""DI_GEAR_P"", ""0"": ""DI_GEAR_INVALID"", ""7"": ""DI_GEAR_SNA"", ""2"": ""DI_GEAR_R"", ""3"": ""DI_GEAR_N"", ""4"": ""DI_GEAR_D""}",0.0,7.0,DI_systemStatus,0x118,
DI_regenLight,can1-vehicle.dbc,,int,,0.0,1.0,DI_systemStatus,0x118,
DI_immobilizerState,can1-vehicle.dbc,,enum,"{""2"": ""DI_IMM_STATE_AUTHENTICATING"", ""0"": ""DI_IMM_STATE_INIT_SNA"", ""3"": ""DI_IMM_STATE_DISARMED"", ""4"": ""DI_IMM_STATE_IDLE"", ""6"": ""DI_IMM_STATE_FAULT"", ""1"": ""DI_IMM_STATE_REQUEST"", ""5"": ""DI_IMM_STATE_RESET""}",0.0,6.0,DI_systemStatus,0x118,
DI_accelPedalPos,can1-vehicle.dbc,%,enum,"{""255"": ""SNA""}",0.0,100.0,DI_systemStatus,0x118,
DI_tractionControlMode,can1-vehicle.dbc,,enum,"{""0"": ""TC_NORMAL"", ""1"": ""TC_SLIP_START"", ""4"": ""TC_ROLLS_MODE"", ""2"": ""TC_DEV_MODE_1"", ""5"": ""TC_DYNO_MODE"", ""3"": ""TC_DEV_MODE_2""}",0.0,5.0,DI_systemStatus,0x118,
DI_epbRequest,can1-vehicle.dbc,,enum,"{""0"": ""DI_EPBREQUEST_NO_REQUEST"", ""1"": ""DI_EPBREQUEST_PARK"", ""2"": ""DI_EPBREQUEST_UNPARK""}",0.0,2.0,DI_systemStatus,0x118,
DI_proximity,can1-vehicle.dbc,,int,,0.0,1.0,DI_systemStatus,0x118,
DI_keepAliveRequest,can1-vehicle.dbc,,enum,"{""1"": ""KEEP_ALIVE"", ""0"": ""NO_REQUEST""}",0.0,1.0,DI_systemStatus,0x118,
DI_trackModeState,can1-vehicle.dbc,,enum,"{""0"": ""TRACK_MODE_UNAVAILABLE"", ""1"": ""TRACK_MODE_AVAILABLE"", ""2"": ""TRACK_MODE_ON""}",0.0,2.0,DI_systemStatus,0x118,
VCRIGHT_loadShedPriority,can1-vehicle.dbc,,int,,0.0,255.0,VCRIGHT_status,0x343,
VCRIGHT_vehiclePowerStateDBG,can1-vehicle.dbc,,enum,"{""3"": ""VEHICLE_POWER_STATE_DRIVE"", ""1"": ""VEHICLE_POWER_STATE_CONDITIONING"", ""2"": ""VEHICLE_POWER_STATE_ACCESSORY"", ""0"": ""VEHICLE_POWER_STATE_OFF""}",0.0,3.0,VCRIGHT_status,0x343,
VCRIGHT_swEnStatus,can1-vehicle.dbc,,int,,0.0,1.0,VCRIGHT_status,0x343,
VCRIGHT_rearDefrostState,can1-vehicle.dbc,,enum,"{""2"": ""HEATER_STATE_OFF"", ""4"": ""HEATER_STATE_FAULT"", ""1"": ""HEATER_STATE_ON"", ""0"": ""HEATER_STATE_SNA"", ""3"": ""HEATER_STATE_OFF_UNAVAILABLE""}",0.0,4.0,VCRIGHT_status,0x343,
VCRIGHT_mirrorHeatState,can1-vehicle.dbc,,enum,"{""2"": ""HEATER_STATE_OFF"", ""4"": ""HEATER_STATE_FAULT"", ""1"": ""HEATER_STATE_ON"", ""0"": ""HEATER_STATE_SNA"", ""3"": ""HEATER_STATE_OFF_UNAVAILABLE""}",0.0,4.0,VCRIGHT_status,0x343,
VCRIGHT_OTAState,can1-vehicle.dbc,,int,,0.0,1.0,VCRIGHT_status,0x343,
VCRIGHT_5AVoltage,can1-vehicle.dbc,V,int,,0.0,5.56888,VCRIGHT_status,0x343,
VCRIGHT_vbatProt,can1-vehicle.dbc,V,int,,0.0,22.29185,VCRIGHT_status,0x343,
VCRIGHT_footwellLightCurrent,can1-vehicle.dbc,mA,int,,-204.8,204.7,VCRIGHT_status,0x343,
VCRIGHT_pcbaTemperature,can1-vehicle.dbc,degC,int,,-40.0,150.0,VCRIGHT_status,0x343,
SCCM_rightStalkCrc,can1-vehicle.dbc,,int,,0.0,255.0,SCCM_rightStalk,0x229,
SCCM_rightStalkCounter,can1-vehicle.dbc,,int,,0.0,15.0,SCCM_rightStalk,0x229,
SCCM_rightStalkStatus,can1-vehicle.dbc,,enum,"{""3"": ""DOWN_1"", ""6"": ""SNA"", ""0"": ""IDLE"", ""5"": ""INIT"", ""1"": ""UP_1"", ""4"": ""DOWN_2"", ""2"": ""UP_2""}",0.0,6.0,SCCM_rightStalk,0x229,
SCCM_rightStalkReserved1,can1-vehicle.dbc,,int,,0.0,1.0,SCCM_rightStalk,0x229,
SCCM_parkButtonStatus,can1-vehicle.dbc,,enum,"{""3"": ""SNA"", ""0"": ""NOT_PRESSED"", ""2"": ""INIT"", ""1"": ""PRESSED""}",0.0,3.0,SCCM_rightStalk,0x229,
SCCM_rightStalkReserved2,can1-vehicle.dbc,,int,,0.0,63.0,SCCM_rightStalk,0x229,
SCCM_steeringAngleCrc,can1-vehicle.dbc,,int,,0.0,255.0,SCCM_steeringAngleSensor,0x129,
SCCM_steeringAngleCounter,can1-vehicle.dbc,,int,,0.0,15.0,SCCM_steeringAngleSensor,0x129,
SCCM_supplierID,can1-vehicle.dbc,,int,,0.0,3.0,SCCM_steeringAngleSensor,0x129,
SCCM_steeringAngleSensorStatus,can1-vehicle.dbc,,enum,"{""0"": ""OK"", ""1"": ""INIT"", ""2"": ""ERROR"", ""3"": ""ERROR_INIT""}",0.0,3.0,SCCM_steeringAngleSensor,0x129,
SCCM_steeringAngle,can1-vehicle.dbc,deg,int,,-819.2,819.0,SCCM_steeringAngleSensor,0x129,
SCCM_steeringAngleValidity,can1-vehicle.dbc,,enum,"{""3"": ""SNA"", ""2"": ""INIT"", ""0"": ""INVALID"", ""1"": ""VALID""}",0.0,3.0,SCCM_steeringAngleSensor,0x129,
SCCM_steeringAngleSpeed,can1-vehicle.dbc,deg/s,int,,-4096.0,4095.5,SCCM_steeringAngleSensor,0x129,
SCCM_steeringAngleSensorReservd1,can1-vehicle.dbc,,int,,0.0,3.0,SCCM_steeringAngleSensor,0x129,
SCCM_steeringAngleSensorReservd2,can1-vehicle.dbc,,int,,0.0,255.0,SCCM_steeringAngleSensor,0x129,
SCCM_steeringAngleSensorReservd3,can1-vehicle.dbc,,int,,0.0,255.0,SCCM_steeringAngleSensor,0x129,
VCLEFT_frontLatchStatus,can1-vehicle.dbc,,enum,"{""8"": ""LATCH_FAULT"", ""2"": ""LATCH_CLOSED"", ""1"": ""LATCH_OPENED"", ""3"": ""LATCH_CLOSING"", ""7"": ""LATCH_DEFAULT"", ""4"": ""LATCH_OPENING"", ""5"": ""LATCH_AJAR"", ""6"": ""LATCH_TIMEOUT"", ""0"": ""LATCH_SNA""}",0.0,8.0,VCLEFT_doorStatus,0x102,
VCLEFT_rearLatchStatus,can1-vehicle.dbc,,enum,"{""8"": ""LATCH_FAULT"", ""2"": ""LATCH_CLOSED"", ""1"": ""LATCH_OPENED"", ""3"": ""LATCH_CLOSING"", ""7"": ""LATCH_DEFAULT"", ""4"": ""LATCH_OPENING"", ""5"": ""LATCH_AJAR"", ""6"": ""LATCH_TIMEOUT"", ""0"": ""LATCH_SNA""}",0.0,8.0,VCLEFT_doorStatus,0x102,
VCLEFT_frontLatchSwitch,can1-vehicle.dbc,,int,,0.0,1.0,VCLEFT_doorStatus,0x102,
VCLEFT_rearLatchSwitch,can1-vehicle.dbc,,int,,0.0,1.0,VCLEFT_doorStatus,0x102,
VCLEFT_frontHandlePulled,can1-vehicle.dbc,,int,,0.0,1.0,VCLEFT_doorStatus,0x102,
VCLEFT_rearHandlePulled,can1-vehicle.dbc,,int,,0.0,1.0,VCLEFT_doorStatus,0x102,
VCLEFT_frontRelActuatorSwitch,can1-vehicle.dbc,,int,,0.0,1.0,VCLEFT_doorStatus,0x102,
VCLEFT_rearRelActuatorSwitch,can1-vehicle.dbc,,int,,0.0,1.0,VCLEFT_doorStatus,0x102,
VCLEFT_frontHandlePWM,can1-vehicle.dbc,%,int,,0.0,100.0,VCLEFT_doorStatus,0x102,
VCLEFT_rearHandlePWM,can1-vehicle.dbc,%,int,,0.0,100.0,VCLEFT_doorStatus,0x102,
VCLEFT_frontIntSwitchPressed,can1-vehicle.dbc,,int,,0.0,1.0,VCLEFT_doorStatus,0x102,
VCLEFT_rearIntSwitchPressed,can1-vehicle.dbc,,int,,0.0,1.0,VCLEFT_doorStatus,0x102,
VCLEFT_mirrorTiltXPosition,can1-vehicle.dbc,V,int,,0.0,5.0,VCLEFT_doorStatus,0x102,
VCLEFT_mirrorTiltYPosition,can1-vehicle.dbc,V,int,,0.0,5.0,VCLEFT_doorStatus,0x102,
VCLEFT_mirrorState,can1-vehicle.dbc,,enum,"{""3"": ""MIRROR_STATE_FOLD_UNFOLD"", ""1"": ""MIRROR_STATE_TILT_X"", ""0"": ""MIRROR_STATE_IDLE"", ""2"": ""MIRROR_STATE_TILT_Y"", ""4"": ""MIRROR_STATE_RECALL""}",0.0,4.0,VCLEFT_doorStatus,0x102,
VCLEFT_mirrorFoldState,can1-vehicle.dbc,,enum,"{""4"": ""MIRROR_FOLD_STATE_UNFOLDING"", ""1"": ""MIRROR_FOLD_STATE_FOLDED"", ""3"": ""MIRROR_FOLD_STATE_FOLDING"", ""0"": ""MIRROR_FOLD_STATE_UNKNOWN"", ""2"": ""MIRROR_FOLD_STATE_UNFOLDED""}",0.0,4.0,VCLEFT_doorStatus,0x102,
VCLEFT_mirrorRecallState,can1-vehicle.dbc,,enum,"{""5"": ""MIRROR_RECALL_STATE_RECALLING_STOPPED"", ""2"": ""MIRROR_RECALL_STATE_RECALLING_AXIS_2"", ""0"": ""MIRROR_RECALL_STATE_INIT"", ""3"": ""MIRROR_RECALL_STATE_RECALLING_COMPLETE"", ""4"": ""MIRROR_RECALL_STATE_RECALLING_FAILED"", ""1"": ""MIRROR_RECALL_STATE_RECALLING_AXIS_1""}",0.0,5.0,VCLEFT_doorStatus,0x102,
VCLEFT_mirrorHeatState,can1-vehicle.dbc,,enum,"{""2"": ""HEATER_STATE_OFF"", ""4"": ""HEATER_STATE_FAULT"", ""1"": ""HEATER_STATE_ON"", ""0"": ""HEATER_STATE_SNA"", ""3"": ""HEATER_STATE_OFF_UNAVAILABLE""}",0.0,4.0,VCLEFT_doorStatus,0x102,
VCLEFT_mirrorDipped,can1-vehicle.dbc,,int,,0.0,1.0,VCLEFT_doorStatus,0x102,
VCLEFT_frontHandlePulledPersist,can1-vehicle.dbc,,int,,0.0,1.0,VCLEFT_doorStatus,0x102,
SpdCtrlLvr_Stat,can1-vehicle.dbc,,enum,"{""32"": ""DN_1ST"", ""16"": ""UP_1ST"", ""8"": ""DN_2ND"", ""4"": ""UP_2ND"", ""2"": ""RWD"", ""1"": ""FWD"", ""0"": ""IDLE""}",,,STW_ACTN_RQ,0x238,
VSL_Enbl_Rq,can1-vehicle.dbc,,int,,,,STW_ACTN_RQ,0x238,
SpdCtrlLvrStat_Inv,can1-vehicle.dbc,,int,,,,STW_ACTN_RQ,0x238,
DTR_Dist_Rq,can1-vehicle.dbc,,enum,"{""255"": ""SNA"", ""200"": ""ACC_DIST_7"", ""166"": ""ACC_DIST_6"", ""133"": ""ACC_DIST_5"", ""100"": ""ACC_DIST_4"", ""66"": ""ACC_DIST_3"", ""33"": ""ACC_DIST_2"", ""0"": ""ACC_DIST_1""}",0.0,200.0,STW_ACTN_RQ,0x238,
TurnIndLvr_Stat,can1-vehicle.dbc,,enum,"{""3"": ""SNA"", ""2"": ""RIGHT"", ""1"": ""LEFT"", ""0"": ""IDLE""}",,,STW_ACTN_RQ,0x238,
HiBmLvr_Stat,can1-vehicle.dbc,,enum,"{""3"": ""SNA"", ""2"": ""HIBM_FLSH_ON_PSD"", ""1"": ""HIBM_ON_PSD"", ""0"": ""IDLE""}",,,STW_ACTN_RQ,0x238,
WprWashSw_Psd,can1-vehicle.dbc,,enum,"{""3"": ""SNA"", ""2"": ""WASH"", ""1"": ""TIPWIPE"", ""0"": ""NPSD""}",,,STW_ACTN_RQ,0x238,
WprWash_R_Sw_Posn_V2,can1-vehicle.dbc,,enum,"{""3"": ""SNA"", ""2"": ""WASH"", ""1"": ""INTERVAL"", ""0"": ""OFF""}",,,STW_ACTN_RQ,0x238,
StW_Lvr_Stat,can1-vehicle.dbc,,enum,"{""4"": ""STW_BACK"", ""3"": ""STW_FWD"", ""2"": ""STW_DOWN"", ""1"": ""STW_UP"", ""0"": ""NPSD""}",,,STW_ACTN_RQ,0x238,
StW_Cond_Flt,can1-vehicle.dbc,,int,,,,STW_ACTN_RQ,0x238,
StW_Cond_Psd,can1-vehicle.dbc,,enum,"{""3"": ""SNA"", ""2"": ""DOWN"", ""1"": ""UP"", ""0"": ""NPSD""}",,,STW_ACTN_RQ,0x238,
HrnSw_Psd,can1-vehicle.dbc,,enum,"{""3"": ""SNA"", ""2"": ""NDEF2"", ""1"": ""PSD"", ""0"": ""NPSD""}",,,STW_ACTN_RQ,0x238,
StW_Sw00_Psd,can1-vehicle.dbc,,enum,"{""1"": ""PRESSED"", ""0"": ""NOT_PRESSED_SNA""}",,,STW_ACTN_RQ,0x238,
StW_Sw01_Psd,can1-vehicle.dbc,,enum,"{""1"": ""PRESSED"", ""0"": ""NOT_PRESSED_SNA""}",,,STW_ACTN_RQ,0x238,
StW_Sw02_Psd,can1-vehicle.dbc,,int,,,,STW_ACTN_RQ,0x238,
StW_Sw03_Psd,can1-vehicle.dbc,,enum,"{""1"": ""PRESSED"", ""0"": ""NOT_PRESSED_SNA""}",,,STW_ACTN_RQ,0x238,
StW_Sw04_Psd,can1-vehicle.dbc,,enum,"{""1"": ""PRESSED"", ""0"": ""NOT_PRESSED_SNA""}",,,STW_ACTN_RQ,0x238,
StW_Sw05_Psd,can1-vehicle.dbc,,int,,,,STW_ACTN_RQ,0x238,
StW_Sw06_Psd,can1-vehicle.dbc,,int,,,,STW_ACTN_RQ,0x238,
StW_Sw07_Psd,can1-vehicle.dbc,,int,,,,STW_ACTN_RQ,0x238,
StW_Sw08_Psd,can1-vehicle.dbc,,int,,,,STW_ACTN_RQ,0x238,
StW_Sw09_Psd,can1-vehicle.dbc,,int,,,,STW_ACTN_RQ,0x238,
StW_Sw10_Psd,can1-vehicle.dbc,,int,,,,STW_ACTN_RQ,0x238,
StW_Sw11_Psd,can1-vehicle.dbc,,int,,,,STW_ACTN_RQ,0x238,
StW_Sw12_Psd,can1-vehicle.dbc,,int,,,,STW_ACTN_RQ,0x238,
StW_Sw13_Psd,can1-vehicle.dbc,,int,,,,STW_ACTN_RQ,0x238,
StW_Sw14_Psd,can1-vehicle.dbc,,int,,,,STW_ACTN_RQ,0x238,
StW_Sw15_Psd,can1-vehicle.dbc,,int,,,,STW_ACTN_RQ,0x238,
WprSw6Posn,can1-vehicle.dbc,,enum,"{""7"": ""SNA"", ""6"": ""STAGE2"", ""5"": ""STAGE1"", ""4"": ""INTERVAL4"", ""3"": ""INTERVAL3"", ""2"": ""INTERVAL2"", ""1"": ""INTERVAL1"", ""0"": ""OFF""}",,,STW_ACTN_RQ,0x238,
MC_STW_ACTN_RQ,can1-vehicle.dbc,,int,,0.0,15.0,STW_ACTN_RQ,0x238,
CRC_STW_ACTN_RQ,can1-vehicle.dbc,,int,,,,STW_ACTN_RQ,0x238,
DAS_headlightRequest,can1-vehicle.dbc,,enum,"{""3"": ""DAS_HEADLIGHT_REQUEST_INVALID"", ""1"": ""DAS_HEADLIGHT_REQUEST_ON"", ""0"": ""DAS_HEADLIGHT_REQUEST_OFF""}",0.0,3.0,DAS_bodyControls,0x3e9,
DAS_hazardLightRequest,can1-vehicle.dbc,,enum,"{""3"": ""DAS_REQUEST_HAZARDS_SNA"", ""2"": ""DAS_REQUEST_HAZARDS_UNUSED"", ""0"": ""DAS_REQUEST_HAZARDS_OFF"", ""1"": ""DAS_REQUEST_HAZARDS_ON""}",0.0,3.0,DAS_bodyControls,0x3e9,
DAS_wiperSpeed,can1-vehicle.dbc,,enum,"{""3"": ""DAS_WIPER_SPEED_3"", ""12"": ""DAS_WIPER_SPEED_12"", ""8"": ""DAS_WIPER_SPEED_8"", ""14"": ""DAS_WIPER_SPEED_14"", ""5"": ""DAS_WIPER_SPEED_5"", ""13"": ""DAS_WIPER_SPEED_13"", ""2"": ""DAS_WIPER_SPEED_2"", ""0"": ""DAS_WIPER_SPEED_OFF"", ""4"": ""DAS_WIPER_SPEED_4"", ""1"": ""DAS_WIPER_SPEED_1"", ""15"": ""DAS_WIPER_SPEED_INVALID"", ""10"": ""DAS_WIPER_SPEED_10"", ""11"": ""DAS_WIPER_SPEED_11"", ""7"": ""DAS_WIPER_SPEED_7"", ""9"": ""DAS_WIPER_SPEED_9"", ""6"": ""DAS_WIPER_SPEED_6""}",0.0,15.0,DAS_bodyControls,0x3e9,
DAS_turnIndicatorRequest,can1-vehicle.dbc,,enum,"{""0"": ""DAS_TURN_INDICATOR_NONE"", ""2"": ""DAS_TURN_INDICATOR_RIGHT"", ""3"": ""DAS_TURN_INDICATOR_CANCEL"", ""1"": ""DAS_TURN_INDICATOR_LEFT""}",0.0,3.0,DAS_bodyControls,0x3e9,
DAS_highLowBeamDecision,can1-vehicle.dbc,,enum,"{""2"": ""DAS_HIGH_BEAM_ON"", ""1"": ""DAS_HIGH_BEAM_OFF"", ""3"": ""DAS_HIGH_BEAM_SNA"", ""0"": ""DAS_HIGH_BEAM_UNDECIDED""}",0.0,3.0,DAS_bodyControls,0x3e9,
DAS_heaterRequest,can1-vehicle.dbc,,enum,"{""0"": ""DAS_HEATER_SNA"", ""2"": ""DAS_HEATER_ON"", ""1"": ""DAS_HEATER_OFF""}",0.0,2.0,DAS_bodyControls,0x3e9,
DAS_turnIndicatorRequestReason,can1-vehicle.dbc,,enum,"{""8"": ""DAS_ACTIVE_COMMANDED_LANE_CHANGE"", ""4"": ""DAS_CANCEL_LANE_CHANGE"", ""6"": ""DAS_ACTIVE_MERGE"", ""2"": ""DAS_ACTIVE_SPEED_LANE_CHANGE"", ""5"": ""DAS_CANCEL_FORK"", ""0"": ""DAS_NONE"", ""3"": ""DAS_ACTIVE_FORK"", ""7"": ""DAS_CANCEL_MERGE"", ""1"": ""DAS_ACTIVE_NAV_LANE_CHANGE""}",0.0,8.0,DAS_bodyControls,0x3e9,
DAS_autopilotActive,can1-vehicle.dbc,,int,,0.0,1.0,DAS_bodyControls,0x3e9,
DAS_accActive,can1-vehicle.dbc,,int,,0.0,1.0,DAS_bodyControls,0x3e9,
DAS_bodyControlsCounter,can1-vehicle.dbc,,int,,0.0,15.0,DAS_bodyControls,0x3e9,
DAS_bodyControlsChecksum,can1-vehicle.dbc,,int,,0.0,255.0,DAS_bodyControls,0x3e9,
VCFRONT_indicatorLeftRequest,can1-vehicle.dbc,,enum,"{""2"": ""TURN_SIGNAL_ACTIVE_HIGH"", ""1"": ""TURN_SIGNAL_ACTIVE_LOW"", ""0"": ""TURN_SIGNAL_OFF""}",0.0,2.0,ID3F5VCFRONT_lighting,0x3f5,
VCFRONT_indicatorRightRequest,can1-vehicle.dbc,,enum,"{""2"": ""TURN_SIGNAL_ACTIVE_HIGH"", ""1"": ""TURN_SIGNAL_ACTIVE_LOW"", ""0"": ""TURN_SIGNAL_OFF""}",0.0,2.0,ID3F5VCFRONT_lighting,0x3f5,
VCFRONT_hazardLightRequest,can1-vehicle.dbc,,enum,"{""1"": ""HAZARD_REQUEST_BUTTON"", ""6"": ""HAZARD_REQUEST_CAR_ALARM"", ""5"": ""HAZARD_REQUEST_CRASH"", ""7"": ""HAZARD_REQUEST_DAS"", ""2"": ""HAZARD_REQUEST_LOCK"", ""4"": ""HAZARD_REQUEST_MISLOCK"", ""0"": ""HAZARD_REQUEST_NONE"", ""8"": ""HAZARD_REQUEST_UDS"", ""3"": ""HAZARD_REQUEST_UNLOCK""}",0.0,8.0,ID3F5VCFRONT_lighting,0x3f5,
VCFRONT_ambientLightingBrightnes,can1-vehicle.dbc,%,enum,"{""255"": ""SNA""}",0.0,127.0,ID3F5VCFRONT_lighting,0x3f5,
VCFRONT_switchLightingBrightness,can1-vehicle.dbc,%,enum,"{""255"": ""SNA""}",0.0,127.0,ID3F5VCFRONT_lighting,0x3f5,
VCFRONT_courtesyLightingRequest,can1-vehicle.dbc,,int,,0.0,1.0,ID3F5VCFRONT_lighting,0x3f5,
VCFRONT_approachLightingRequest,can1-vehicle.dbc,,int,,0.0,1.0,ID3F5VCFRONT_lighting,0x3f5,
VCFRONT_seeYouHomeLightingReq,can1-vehicle.dbc,,int,,0.0,1.0,ID3F5VCFRONT_lighting,0x3f5,
VCFRONT_hazardSwitchBacklight,can1-vehicle.dbc,,int,,0.0,1.0,ID3F5VCFRONT_lighting,0x3f5,
VCFRONT_lowBeamLeftStatus,can1-vehicle.dbc,,enum,"{""2"": ""LIGHT_FAULT"", ""0"": ""LIGHT_OFF"", ""1"": ""LIGHT_ON"", ""3"": ""LIGHT_SNA""}",0.0,3.0,ID3F5VCFRONT_lighting,0x3f5,
VCFRONT_lowBeamRightStatus,can1-vehicle.dbc,,enum,"{""2"": ""LIGHT_FAULT"", ""0"": ""LIGHT_OFF"", ""1"": ""LIGHT_ON"", ""3"": ""LIGHT_SNA""}",0.0,3.0,ID3F5VCFRONT_lighting,0x3f5,
