signal_name,unit,data_type,enum_values,min_physical,max_physical,scaling,offset,bit_length,is_multiplexer,multiplexer_signal,message_name,message_id,dbc_source,notes
anyDoorOpen,,enum,"{""1"": ""OPEN"", ""0"": ""CLOSED""}",0.0,1.0,1.0,0.0,1,False,,UI_warning,0x311,can1-party.dbc,
leftBlinkerBlinking,,enum,"{""0"": ""off"", ""1"": ""blinking, off"", ""2"": ""blinking, on""}",0.0,3.0,1.0,0.0,2,False,,UI_warning,0x311,can1-party.dbc,
wiperSettings,,int,,0.0,255.0,1.0,0.0,8,False,,UI_warning,0x311,can1-party.dbc,
highBeam,,int,,0.0,1.0,1.0,0.0,1,False,,UI_warning,0x311,can1-party.dbc,
DAS_autopilotState,,enum,"{""15"": ""SNA"", ""8"": ""ABORTING"", ""3"": ""ACTIVE_NOMINAL"", ""0"": ""DISABLED"", ""4"": ""ACTIVE_RESTRICTED"", ""5"": ""ACTIVE_NAV"", ""14"": ""FAULT"", ""1"": ""UNAVAILABLE"", ""9"": ""ABORTED"", ""2"": ""AVAILABLE""}",0.0,15.0,1.0,0.0,4,False,,DAS_status,0x39b,can1-party.dbc,
DAS_blindSpotRearLeft,,enum,"{""3"": ""SNA"", ""0"": ""NO_WARNING"", ""1"": ""WARNING_LEVEL_1"", ""2"": ""WARNING_LEVEL_2""}",0.0,3.0,1.0,0.0,2,False,,DAS_status,0x39b,can1-party.dbc,
DAS_blindSpotRearRight,,enum,"{""3"": ""SNA"", ""0"": ""NO_WARNING"", ""1"": ""WARNING_LEVEL_1"", ""2"": ""WARNING_LEVEL_2""}",0.0,3.0,1.0,0.0,2,False,,DAS_status,0x39b,can1-party.dbc,
DAS_fusedSpeedLimit,kph/mph,int,,0.0,150.0,5.0,0.0,5,False,,DAS_status,0x39b,can1-party.dbc,
DAS_suppressSpeedWarning,,enum,"{""1"": ""Suppress_Speed_Warning"", ""0"": ""Do_Not_Suppress""}",0.0,1.0,1.0,0.0,1,False,,DAS_status,0x39b,can1-party.dbc,
DAS_summonObstacle,,int,,0.0,1.0,1.0,0.0,1,False,,DAS_status,0x39b,can1-party.dbc,
DAS_summonClearedGate,,int,,0.0,1.0,1.0,0.0,1,False,,DAS_status,0x39b,can1-party.dbc,
DAS_visionOnlySpeedLimit,kph/mph,int,,0.0,150.0,5.0,0.0,5,False,,DAS_status,0x39b,can1-party.dbc,
DAS_heaterState,,enum,"{""0"": ""HEATER_OFF_SNA"", ""1"": ""HEATER_ON""}",0.0,1.0,1.0,0.0,1,False,,DAS_status,0x39b,can1-party.dbc,
DAS_forwardCollisionWarning,,enum,"{""3"": ""SNA"", ""0"": ""NONE"", ""1"": ""FORWARD_COLLISION_WARNING""}",0.0,3.0,1.0,0.0,2,False,,DAS_status,0x39b,can1-party.dbc,
DAS_autoparkReady,,enum,"{""0"": ""AUTOPARK_UNAVAILABLE"", ""1"": ""AUTOPARK_READY""}",0.0,1.0,1.0,0.0,1,False,,DAS_status,0x39b,can1-party.dbc,
DAS_autoParked,,int,,0.0,1.0,1.0,0.0,1,False,,DAS_status,0x39b,can1-party.dbc,
DAS_autoparkWaitingForBrake,,int,,0.0,1.0,1.0,0.0,1,False,,DAS_status,0x39b,can1-party.dbc,
DAS_summonFwdLeashReached,,int,,0.0,1.0,1.0,0.0,1,False,,DAS_status,0x39b,can1-party.dbc,
DAS_summonRvsLeashReached,,int,,0.0,1.0,1.0,0.0,1,False,,DAS_status,0x39b,can1-party.dbc,
DAS_sideCollisionAvoid,,enum,"{""3"": ""SNA"", ""0"": ""NONE"", ""1"": ""AVOID_LEFT"", ""2"": ""AVOID_RIGHT""}",0.0,3.0,1.0,0.0,2,False,,DAS_status,0x39b,can1-party.dbc,
DAS_sideCollisionWarning,,enum,"{""0"": ""NONE"", ""2"": ""WARN_RIGHT"", ""1"": ""WARN_LEFT"", ""3"": ""WARN_LEFT_RIGHT""}",0.0,3.0,1.0,0.0,2,False,,DAS_status,0x39b,can1-party.dbc,
DAS_sideCollisionInhibit,,enum,"{""0"": ""NO_INHIBIT"", ""1"": ""INHIBIT""}",0.0,1.0,1.0,0.0,1,False,,DAS_status,0x39b,can1-party.dbc,
DAS_csaState,,enum,"{""1"": ""CSA_EXTERNAL_STATE_AVAILABLE"", ""3"": ""CSA_EXTERNAL_STATE_HOLD"", ""2"": ""CSA_EXTERNAL_STATE_ENABLE"", ""0"": ""CSA_EXTERNAL_STATE_UNAVAILABLE""}",0.0,3.0,1.0,0.0,2,False,,DAS_status,0x39b,can1-party.dbc,
DAS_laneDepartureWarning,,enum,"{""5"": ""SNA"", ""0"": ""NONE"", ""2"": ""RIGHT_WARNING"", ""4"": ""RIGHT_WARNING_SEVERE"", ""3"": ""LEFT_WARNING_SEVERE"", ""1"": ""LEFT_WARNING""}",0.0,5.0,1.0,0.0,3,False,,DAS_status,0x39b,can1-party.dbc,
DAS_fleetSpeedState,,enum,"{""0"": ""FLEETSPEED_UNAVAILABLE"", ""1"": ""FLEETSPEED_AVAILABLE"", ""2"": ""FLEETSPEED_ACTIVE"", ""3"": ""FLEETSPEED_HOLD""}",0.0,3.0,1.0,0.0,2,False,,DAS_status,0x39b,can1-party.dbc,
DAS_autopilotHandsOnState,,enum,"{""8"": ""LC_HANDS_ON_SUSPENDED"", ""15"": ""LC_HANDS_ON_SNA"", ""7"": ""LC_HANDS_ON_REQD_STRUCK_OUT"", ""3"": ""LC_HANDS_ON_REQD_VISUAL"", ""4"": ""LC_HANDS_ON_REQD_CHIME_1"", ""6"": ""LC_HANDS_ON_REQD_SLOWING"", ""1"": ""LC_HANDS_ON_REQD_DETECTED"", ""2"": ""LC_HANDS_ON_REQD_NOT_DETECTED"", ""5"": ""LC_HANDS_ON_REQD_CHIME_2"", ""0"": ""LC_HANDS_ON_NOT_REQD""}",0.0,15.0,1.0,0.0,4,False,,DAS_status,0x39b,can1-party.dbc,
DAS_autoLaneChangeState,,enum,"{""5"": ""ALC_UNAVAILABLE_VEHICLE_SPEED"", ""17"": ""ALC_ABORT_POOR_VIEW_RANGE"", ""23"": ""ALC_BLOCKED_VEH_TTC_AND_USS_L"", ""0"": ""ALC_UNAVAILABLE_DISABLED"", ""26"": ""ALC_BLOCKED_LANE_TYPE_L"", ""29"": ""ALC_ABORT_TIMEOUT"", ""9"": ""ALC_IN_PROGRESS_L"", ""4"": ""ALC_UNAVAILABLE_EXITING_HIGHWAY"", ""22"": ""ALC_BLOCKED_VEH_TTC_L"", ""12"": ""ALC_WAITING_FOR_SIDE_OBST_TO_PASS_R"", ""18"": ""ALC_ABORT_LC_HEALTH_BAD"", ""28"": ""ALC_WAITING_HANDS_ON"", ""8"": ""ALC_AVAILABLE_BOTH"", ""11"": ""ALC_WAITING_FOR_SIDE_OBST_TO_PASS_L"", ""3"": ""ALC_UNAVAILABLE_TP_FOLLOW"", ""2"": ""ALC_UNAVAILABLE_SONICS_INVALID"", ""21"": ""ALC_UNAVAILABLE_SOLID_LANE_LINE"", ""24"": ""ALC_BLOCKED_VEH_TTC_R"", ""1"": ""ALC_UNAVAILABLE_NO_LANES"", ""25"": ""ALC_BLOCKED_VEH_TTC_AND_USS_R"", ""30"": ""ALC_ABORT_MISSION_PLAN_INVALID"", ""27"": ""ALC_BLOCKED_LANE_TYPE_R"", ""19"": ""ALC_ABORT_BLINKER_TURNED_OFF"", ""31"": ""ALC_SNA"", ""13"": ""ALC_WAITING_FOR_FWD_OBST_TO_PASS_L"", ""16"": ""ALC_ABORT_SIDE_OBSTACLE_PRESENT_R"", ""6"": ""ALC_AVAILABLE_ONLY_L"", ""20"": ""ALC_ABORT_OTHER_REASON"", ""15"": ""ALC_ABORT_SIDE_OBSTACLE_PRESENT_L"", ""7"": ""ALC_AVAILABLE_ONLY_R"", ""14"": ""ALC_WAITING_FOR_FWD_OBST_TO_PASS_R"", ""10"": ""ALC_IN_PROGRESS_R""}",0.0,31.0,1.0,0.0,5,False,,DAS_status,0x39b,can1-party.dbc,
DAS_summonAvailable,,int,,0.0,1.0,1.0,0.0,1,False,,DAS_status,0x39b,can1-party.dbc,
DAS_statusCounter,,int,,0.0,15.0,1.0,0.0,4,False,,DAS_status,0x39b,can1-party.dbc,
DAS_statusChecksum,,int,,0.0,255.0,1.0,0.0,8,False,,DAS_status,0x39b,can1-party.dbc,
VCLEFT_switchStatusIndex,,enum,"{""1"": ""VCLEFT_SWITCH_STATUS_INDEX_1"", ""2"": ""VCLEFT_SWITCH_STATUS_INDEX_INVALID"", ""0"": ""VCLEFT_SWITCH_STATUS_INDEX_0""}",0.0,2.0,1.0,0.0,2,True,,VCLEFT_switchStatus,0x3c2,can1-vehicle.dbc,
VCLEFT_hornSwitchPressed,,int,,0.0,1.0,1.0,0.0,1,False,VCLEFT_switchStatusIndex,VCLEFT_switchStatus,0x3c2,can1-vehicle.dbc,
VCLEFT_swcLeftTiltRight,,enum,"{""2"": ""SWITCH_ON"", ""0"": ""SWITCH_SNA"", ""3"": ""SWITCH_FAULT"", ""1"": ""SWITCH_OFF""}",0.0,3.0,1.0,0.0,2,False,VCLEFT_switchStatusIndex,VCLEFT_switchStatus,0x3c2,can1-vehicle.dbc,
VCLEFT_hazardButtonPressed,,int,,0.0,1.0,1.0,0.0,1,False,VCLEFT_switchStatusIndex,VCLEFT_switchStatus,0x3c2,can1-vehicle.dbc,
VCLEFT_driverPresent,,int,,0.0,1.0,1.0,0.0,1,False,VCLEFT_switchStatusIndex,VCLEFT_switchStatus,0x3c2,can1-vehicle.dbc,
VCLEFT_rightMirrorTilt,,enum,"{""4"": ""MIRROR_TILT_LEFT"", ""2"": ""MIRROR_TILT_UP"", ""3"": ""MIRROR_TILT_RIGHT"", ""0"": ""MIRROR_TILT_STOP"", ""1"": ""MIRROR_TILT_DOWN""}",0.0,4.0,1.0,0.0,3,False,VCLEFT_switchStatusIndex,VCLEFT_switchStatus,0x3c2,can1-vehicle.dbc,
VCLEFT_swcLeftPressed,,enum,"{""2"": ""SWITCH_ON"", ""0"": ""SWITCH_SNA"", ""3"": ""SWITCH_FAULT"", ""1"": ""SWITCH_OFF""}",0.0,3.0,1.0,0.0,2,False,VCLEFT_switchStatusIndex,VCLEFT_switchStatus,0x3c2,can1-vehicle.dbc,
VCLEFT_frontSeatTrackBack,,enum,"{""2"": ""SWITCH_ON"", ""0"": ""SWITCH_SNA"", ""3"": ""SWITCH_FAULT"", ""1"": ""SWITCH_OFF""}",0.0,3.0,1.0,0.0,2,False,VCLEFT_switchStatusIndex,VCLEFT_switchStatus,0x3c2,can1-vehicle.dbc,
VCLEFT_swcRightTiltLeft,,enum,"{""2"": ""SWITCH_ON"", ""0"": ""SWITCH_SNA"", ""3"": ""SWITCH_FAULT"", ""1"": ""SWITCH_OFF""}",0.0,3.0,1.0,0.0,2,False,VCLEFT_switchStatusIndex,VCLEFT_switchStatus,0x3c2,can1-vehicle.dbc,
VCLEFT_swcRightTiltRight,,enum,"{""2"": ""SWITCH_ON"", ""0"": ""SWITCH_SNA"", ""3"": ""SWITCH_FAULT"", ""1"": ""SWITCH_OFF""}",0.0,3.0,1.0,0.0,2,False,VCLEFT_switchStatusIndex,VCLEFT_switchStatus,0x3c2,can1-vehicle.dbc,
VCLEFT_frontSeatTrackForward,,enum,"{""2"": ""SWITCH_ON"", ""0"": ""SWITCH_SNA"", ""3"": ""SWITCH_FAULT"", ""1"": ""SWITCH_OFF""}",0.0,3.0,1.0,0.0,2,False,VCLEFT_switchStatusIndex,VCLEFT_switchStatus,0x3c2,can1-vehicle.dbc,
VCLEFT_frontSeatTiltDown,,enum,"{""2"": ""SWITCH_ON"", ""0"": ""SWITCH_SNA"", ""3"": ""SWITCH_FAULT"", ""1"": ""SWITCH_OFF""}",0.0,3.0,1.0,0.0,2,False,VCLEFT_switchStatusIndex,VCLEFT_switchStatus,0x3c2,can1-vehicle.dbc,
VCLEFT_swcRightPressed,,enum,"{""2"": ""SWITCH_ON"", ""0"": ""SWITCH_SNA"", ""3"": ""SWITCH_FAULT"", ""1"": ""SWITCH_OFF""}",0.0,3.0,1.0,0.0,2,False,VCLEFT_switchStatusIndex,VCLEFT_switchStatus,0x3c2,can1-vehicle.dbc,
VCLEFT_swcLeftTiltLeft,,enum,"{""2"": ""SWITCH_ON"", ""0"": ""SWITCH_SNA"", ""3"": ""SWITCH_FAULT"", ""1"": ""SWITCH_OFF""}",0.0,3.0,1.0,0.0,2,False,VCLEFT_switchStatusIndex,VCLEFT_switchStatus,0x3c2,can1-vehicle.dbc,
VCLEFT_frontSeatTiltUp,,enum,"{""2"": ""SWITCH_ON"", ""0"": ""SWITCH_SNA"", ""3"": ""SWITCH_FAULT"", ""1"": ""SWITCH_OFF""}",0.0,3.0,1.0,0.0,2,False,VCLEFT_switchStatusIndex,VCLEFT_switchStatus,0x3c2,can1-vehicle.dbc,
VCLEFT_swcLeftScrollTicks,,int,,-32.0,31.0,1.0,0.0,6,False,VCLEFT_switchStatusIndex,VCLEFT_switchStatus,0x3c2,can1-vehicle.dbc,
VCLEFT_frontSeatLiftDown,,enum,"{""2"": ""SWITCH_ON"", ""0"": ""SWITCH_SNA"", ""3"": ""SWITCH_FAULT"", ""1"": ""SWITCH_OFF""}",0.0,3.0,1.0,0.0,2,False,VCLEFT_switchStatusIndex,VCLEFT_switchStatus,0x3c2,can1-vehicle.dbc,
VCLEFT_frontSeatLiftUp,,enum,"{""2"": ""SWITCH_ON"", ""0"": ""SWITCH_SNA"", ""3"": ""SWITCH_FAULT"", ""1"": ""SWITCH_OFF""}",0.0,3.0,1.0,0.0,2,False,VCLEFT_switchStatusIndex,VCLEFT_switchStatus,0x3c2,can1-vehicle.dbc,
VCLEFT_frontSeatBackrestBack,,enum,"{""2"": ""SWITCH_ON"", ""0"": ""SWITCH_SNA"", ""3"": ""SWITCH_FAULT"", ""1"": ""SWITCH_OFF""}",0.0,3.0,1.0,0.0,2,False,VCLEFT_switchStatusIndex,VCLEFT_switchStatus,0x3c2,can1-vehicle.dbc,
VCLEFT_frontSeatBackrestForward,,enum,"{""2"": ""SWITCH_ON"", ""0"": ""SWITCH_SNA"", ""3"": ""SWITCH_FAULT"", ""1"": ""SWITCH_OFF""}",0.0,3.0,1.0,0.0,2,False,VCLEFT_switchStatusIndex,VCLEFT_switchStatus,0x3c2,can1-vehicle.dbc,
VCLEFT_frontSeatLumbarDown,,enum,"{""2"": ""SWITCH_ON"", ""0"": ""SWITCH_SNA"", ""3"": ""SWITCH_FAULT"", ""1"": ""SWITCH_OFF""}",0.0,3.0,1.0,0.0,2,False,VCLEFT_switchStatusIndex,VCLEFT_switchStatus,0x3c2,can1-vehicle.dbc,
VCLEFT_swcRightScrollTicks,,int,,-32.0,31.0,1.0,0.0,6,False,VCLEFT_switchStatusIndex,VCLEFT_switchStatus,0x3c2,can1-vehicle.dbc,
VCLEFT_frontSeatLumbarUp,,enum,"{""2"": ""SWITCH_ON"", ""0"": ""SWITCH_SNA"", ""3"": ""SWITCH_FAULT"", ""1"": ""SWITCH_OFF""}",0.0,3.0,1.0,0.0,2,False,VCLEFT_switchStatusIndex,VCLEFT_switchStatus,0x3c2,can1-vehicle.dbc,
VCLEFT_frontSeatLumbarIn,,enum,"{""2"": ""SWITCH_ON"", ""0"": ""SWITCH_SNA"", ""3"": ""SWITCH_FAULT"", ""1"": ""SWITCH_OFF""}",0.0,3.0,1.0,0.0,2,False,VCLEFT_switchStatusIndex,VCLEFT_switchStatus,0x3c2,can1-vehicle.dbc,
VCLEFT_frontSeatLumbarOut,,enum,"{""2"": ""SWITCH_ON"", ""0"": ""SWITCH_SNA"", ""3"": ""SWITCH_FAULT"", ""1"": ""SWITCH_OFF""}",0.0,3.0,1.0,0.0,2,False,VCLEFT_switchStatusIndex,VCLEFT_switchStatus,0x3c2,can1-vehicle.dbc,
VCLEFT_btnWindowSwPackUpLF,,int,,0.0,1.0,1.0,0.0,1,False,VCLEFT_switchStatusIndex,VCLEFT_switchStatus,0x3c2,can1-vehicle.dbc,
VCLEFT_btnWindowUpLR,,int,,0.0,1.0,1.0,0.0,1,False,VCLEFT_switchStatusIndex,VCLEFT_switchStatus,0x3c2,can1-vehicle.dbc,
VCLEFT_btnWindowSwPackAutoUpLF,,int,,0.0,1.0,1.0,0.0,1,False,VCLEFT_switchStatusIndex,VCLEFT_switchStatus,0x3c2,can1-vehicle.dbc,
VCLEFT_btnWindowAutoUpLR,,int,,0.0,1.0,1.0,0.0,1,False,VCLEFT_switchStatusIndex,VCLEFT_switchStatus,0x3c2,can1-vehicle.dbc,
VCLEFT_btnWindowSwPackDownLF,,int,,0.0,1.0,1.0,0.0,1,False,VCLEFT_switchStatusIndex,VCLEFT_switchStatus,0x3c2,can1-vehicle.dbc,
VCLEFT_btnWindowDownLR,,int,,0.0,1.0,1.0,0.0,1,False,VCLEFT_switchStatusIndex,VCLEFT_switchStatus,0x3c2,can1-vehicle.dbc,
VCLEFT_btnWindowSwPackAutoDownLF,,int,,0.0,1.0,1.0,0.0,1,False,VCLEFT_switchStatusIndex,VCLEFT_switchStatus,0x3c2,can1-vehicle.dbc,
VCLEFT_btnWindowAutoDownLR,,int,,0.0,1.0,1.0,0.0,1,False,VCLEFT_switchStatusIndex,VCLEFT_switchStatus,0x3c2,can1-vehicle.dbc,
VCLEFT_btnWindowSwPackUpLR,,int,,0.0,1.0,1.0,0.0,1,False,VCLEFT_switchStatusIndex,VCLEFT_switchStatus,0x3c2,can1-vehicle.dbc,
VCLEFT_btnWindowSwPackAutoUpLR,,int,,0.0,1.0,1.0,0.0,1,False,VCLEFT_switchStatusIndex,VCLEFT_switchStatus,0x3c2,can1-vehicle.dbc,
VCLEFT_btnWindowSwPackDownLR,,int,,0.0,1.0,1.0,0.0,1,False,VCLEFT_switchStatusIndex,VCLEFT_switchStatus,0x3c2,can1-vehicle.dbc,
VCLEFT_btnWindowSwPackAutoDownLR,,int,,0.0,1.0,1.0,0.0,1,False,VCLEFT_switchStatusIndex,VCLEFT_switchStatus,0x3c2,can1-vehicle.dbc,
VCLEFT_btnWindowSwPackUpRF,,int,,0.0,1.0,1.0,0.0,1,False,VCLEFT_switchStatusIndex,VCLEFT_switchStatus,0x3c2,can1-vehicle.dbc,
VCLEFT_btnWindowSwPackAutoUpRF,,int,,0.0,1.0,1.0,0.0,1,False,VCLEFT_switchStatusIndex,VCLEFT_switchStatus,0x3c2,can1-vehicle.dbc,
VCLEFT_btnWindowSwPackDownRF,,int,,0.0,1.0,1.0,0.0,1,False,VCLEFT_switchStatusIndex,VCLEFT_switchStatus,0x3c2,can1-vehicle.dbc,
VCLEFT_btnWindowSwPackAutoDownRF,,int,,0.0,1.0,1.0,0.0,1,False,VCLEFT_switchStatusIndex,VCLEFT_switchStatus,0x3c2,can1-vehicle.dbc,
VCLEFT_btnWindowSwPackUpRR,,int,,0.0,1.0,1.0,0.0,1,False,VCLEFT_switchStatusIndex,VCLEFT_switchStatus,0x3c2,can1-vehicle.dbc,
VCLEFT_btnWindowSwPackAutoUpRR,,int,,0.0,1.0,1.0,0.0,1,False,VCLEFT_switchStatusIndex,VCLEFT_switchStatus,0x3c2,can1-vehicle.dbc,
VCLEFT_btnWindowSwPackDownRR,,int,,0.0,1.0,1.0,0.0,1,False,VCLEFT_switchStatusIndex,VCLEFT_switchStatus,0x3c2,can1-vehicle.dbc,
VCLEFT_btnWindowSwPackAutoDownRR,,int,,0.0,1.0,1.0,0.0,1,False,VCLEFT_switchStatusIndex,VCLEFT_switchStatus,0x3c2,can1-vehicle.dbc,
VCLEFT_frontBuckleSwitch,,enum,"{""2"": ""SWITCH_ON"", ""0"": ""SWITCH_SNA"", ""3"": ""SWITCH_FAULT"", ""1"": ""SWITCH_OFF""}",0.0,3.0,1.0,0.0,2,False,VCLEFT_switchStatusIndex,VCLEFT_switchStatus,0x3c2,can1-vehicle.dbc,
VCLEFT_frontOccupancySwitch,,enum,"{""2"": ""SWITCH_ON"", ""0"": ""SWITCH_SNA"", ""3"": ""SWITCH_FAULT"", ""1"": ""SWITCH_OFF""}",0.0,3.0,1.0,0.0,2,False,VCLEFT_switchStatusIndex,VCLEFT_switchStatus,0x3c2,can1-vehicle.dbc,
VCLEFT_rearLeftBuckleSwitch,,enum,"{""2"": ""SWITCH_ON"", ""0"": ""SWITCH_SNA"", ""3"": ""SWITCH_FAULT"", ""1"": ""SWITCH_OFF""}",0.0,3.0,1.0,0.0,2,False,VCLEFT_switchStatusIndex,VCLEFT_switchStatus,0x3c2,can1-vehicle.dbc,
VCLEFT_rearCenterOccupancySwitch,,enum,"{""2"": ""SWITCH_ON"", ""0"": ""SWITCH_SNA"", ""3"": ""SWITCH_FAULT"", ""1"": ""SWITCH_OFF""}",0.0,3.0,1.0,0.0,2,False,VCLEFT_switchStatusIndex,VCLEFT_switchStatus,0x3c2,can1-vehicle.dbc,
VCLEFT_rearLeftOccupancySwitch,,enum,"{""2"": ""SWITCH_ON"", ""0"": ""SWITCH_SNA"", ""3"": ""SWITCH_FAULT"", ""1"": ""SWITCH_OFF""}",0.0,3.0,1.0,0.0,2,False,VCLEFT_switchStatusIndex,VCLEFT_switchStatus,0x3c2,can1-vehicle.dbc,
VCLEFT_rearRightOccupancySwitch,,enum,"{""2"": ""SWITCH_ON"", ""0"": ""SWITCH_SNA"", ""3"": ""SWITCH_FAULT"", ""1"": ""SWITCH_OFF""}",0.0,3.0,1.0,0.0,2,False,VCLEFT_switchStatusIndex,VCLEFT_switchStatus,0x3c2,can1-vehicle.dbc,
VCLEFT_brakePressed,,int,,0.0,1.0,1.0,0.0,1,False,VCLEFT_switchStatusIndex,VCLEFT_switchStatus,0x3c2,can1-vehicle.dbc,
VCLEFT_rearHVACButtonPressed,,int,,0.0,1.0,1.0,0.0,1,False,VCLEFT_switchStatusIndex,VCLEFT_switchStatus,0x3c2,can1-vehicle.dbc,
VCRIGHT_frontLatchStatus,,enum,"{""8"": ""LATCH_FAULT"", ""2"": ""LATCH_CLOSED"", ""1"": ""LATCH_OPENED"", ""3"": ""LATCH_CLOSING"", ""7"": ""LATCH_DEFAULT"", ""4"": ""LATCH_OPENING"", ""5"": ""LATCH_AJAR"", ""6"": ""LATCH_TIMEOUT"", ""0"": ""LATCH_SNA""}",0.0,8.0,1.0,0.0,4,False,,VCRIGHT_doorStatus,0x103,can1-vehicle.dbc,
VCRIGHT_rearLatchStatus,,enum,"{""8"": ""LATCH_FAULT"", ""2"": ""LATCH_CLOSED"", ""1"": ""LATCH_OPENED"", ""3"": ""LATCH_CLOSING"", ""7"": ""LATCH_DEFAULT"", ""4"": ""LATCH_OPENING"", ""5"": ""LATCH_AJAR"", ""6"": ""LATCH_TIMEOUT"", ""0"": ""LATCH_SNA""}",0.0,8.0,1.0,0.0,4,False,,VCRIGHT_doorStatus,0x103,can1-vehicle.dbc,
VCRIGHT_frontLatchSwitch,,int,,0.0,1.0,1.0,0.0,1,False,,VCRIGHT_doorStatus,0x103,can1-vehicle.dbc,
VCRIGHT_rearLatchSwitch,,int,,0.0,1.0,1.0,0.0,1,False,,VCRIGHT_doorStatus,0x103,can1-vehicle.dbc,
VCRIGHT_frontHandlePulled,,int,,0.0,1.0,1.0,0.0,1,False,,VCRIGHT_doorStatus,0x103,can1-vehicle.dbc,
VCRIGHT_rearHandlePulled,,int,,0.0,1.0,1.0,0.0,1,False,,VCRIGHT_doorStatus,0x103,can1-vehicle.dbc,
VCRIGHT_frontRelActuatorSwitch,,int,,0.0,1.0,1.0,0.0,1,False,,VCRIGHT_doorStatus,0x103,can1-vehicle.dbc,
VCRIGHT_rearRelActuatorSwitch,,int,,0.0,1.0,1.0,0.0,1,False,,VCRIGHT_doorStatus,0x103,can1-vehicle.dbc,
VCRIGHT_frontHandlePWM,%,int,,0.0,100.0,1.0,0.0,7,False,,VCRIGHT_doorStatus,0x103,can1-vehicle.dbc,
VCRIGHT_rearHandlePWM,%,int,,0.0,100.0,1.0,0.0,7,False,,VCRIGHT_doorStatus,0x103,can1-vehicle.dbc,
VCRIGHT_reservedForBackCompat,,int,,0.0,3.0,1.0,0.0,2,False,,VCRIGHT_doorStatus,0x103,can1-vehicle.dbc,
VCRIGHT_frontHandlePulledPersist,,int,,0.0,1.0,1.0,0.0,1,False,,VCRIGHT_doorStatus,0x103,can1-vehicle.dbc,
VCRIGHT_frontIntSwitchPressed,,int,,0.0,1.0,1.0,0.0,1,False,,VCRIGHT_doorStatus,0x103,can1-vehicle.dbc,
VCRIGHT_rearIntSwitchPressed,,int,,0.0,1.0,1.0,0.0,1,False,,VCRIGHT_doorStatus,0x103,can1-vehicle.dbc,
VCRIGHT_mirrorTiltXPosition,V,int,,0.0,5.0,0.02,0.0,8,False,,VCRIGHT_doorStatus,0x103,can1-vehicle.dbc,
VCRIGHT_mirrorTiltYPosition,V,int,,0.0,5.0,0.02,0.0,8,False,,VCRIGHT_doorStatus,0x103,can1-vehicle.dbc,
VCRIGHT_mirrorState,,enum,"{""3"": ""MIRROR_STATE_FOLD_UNFOLD"", ""1"": ""MIRROR_STATE_TILT_X"", ""0"": ""MIRROR_STATE_IDLE"", ""2"": ""MIRROR_STATE_TILT_Y"", ""4"": ""MIRROR_STATE_RECALL""}",0.0,4.0,1.0,0.0,3,False,,VCRIGHT_doorStatus,0x103,can1-vehicle.dbc,
VCRIGHT_mirrorFoldState,,enum,"{""4"": ""MIRROR_FOLD_STATE_UNFOLDING"", ""1"": ""MIRROR_FOLD_STATE_FOLDED"", ""3"": ""MIRROR_FOLD_STATE_FOLDING"", ""0"": ""MIRROR_FOLD_STATE_UNKNOWN"", ""2"": ""MIRROR_FOLD_STATE_UNFOLDED""}",0.0,4.0,1.0,0.0,3,False,,VCRIGHT_doorStatus,0x103,can1-vehicle.dbc,
VCRIGHT_trunkLatchStatus,,enum,"{""8"": ""LATCH_FAULT"", ""2"": ""LATCH_CLOSED"", ""1"": ""LATCH_OPENED"", ""3"": ""LATCH_CLOSING"", ""7"": ""LATCH_DEFAULT"", ""4"": ""LATCH_OPENING"", ""5"": ""LATCH_AJAR"", ""6"": ""LATCH_TIMEOUT"", ""0"": ""LATCH_SNA""}",0.0,8.0,1.0,0.0,4,False,,VCRIGHT_doorStatus,0x103,can1-vehicle.dbc,
VCRIGHT_mirrorRecallState,,enum,"{""5"": ""MIRROR_RECALL_STATE_RECALLING_STOPPED"", ""2"": ""MIRROR_RECALL_STATE_RECALLING_AXIS_2"", ""0"": ""MIRROR_RECALL_STATE_INIT"", ""3"": ""MIRROR_RECALL_STATE_RECALLING_COMPLETE"", ""4"": ""MIRROR_RECALL_STATE_RECALLING_FAILED"", ""1"": ""MIRROR_RECALL_STATE_RECALLING_AXIS_1""}",0.0,5.0,1.0,0.0,3,False,,VCRIGHT_doorStatus,0x103,can1-vehicle.dbc,
VCRIGHT_mirrorDipped,,int,,0.0,1.0,1.0,0.0,1,False,,VCRIGHT_doorStatus,0x103,can1-vehicle.dbc,
SCCM_leftStalkCrc,,int,,0.0,255.0,1.0,0.0,8,False,,SCCM_leftStalk,0x249,can1-vehicle.dbc,
SCCM_leftStalkCounter,,int,,0.0,15.0,1.0,0.0,4,False,,SCCM_leftStalk,0x249,can1-vehicle.dbc,
SCCM_highBeamStalkStatus,,enum,"{""3"": ""SNA"", ""0"": ""IDLE"", ""1"": ""PULL"", ""2"": ""PUSH""}",0.0,3.0,1.0,0.0,2,False,,SCCM_leftStalk,0x249,can1-vehicle.dbc,
SCCM_washWipeButtonStatus,,enum,"{""3"": ""SNA"", ""0"": ""NOT_PRESSED"", ""2"": ""2ND_DETENT"", ""1"": ""1ST_DETENT""}",0.0,3.0,1.0,0.0,2,False,,SCCM_leftStalk,0x249,can1-vehicle.dbc,
